,folder,head_folder,with_mask,fold
5213,3137839420779634492,../data/train,False,4
5214,3138123059616288669,../data/train,False,3
5215,3138264658493881858,../data/train,False,5
5216,3138531162261059727,../data/train,False,2
5217,3138696950712457381,../data/train,False,2
5218,3139031089693597990,../data/train,True,1
5219,3139232147334531591,../data/train,False,4
5220,313928104001931949,../data/train,False,4
5221,3139716093525397595,../data/train,True,3
5222,3140673215117779248,../data/train,False,1
5223,3140999498485873235,../data/train,False,6
5224,3141518672181283137,../data/train,True,2
5225,3143414843053531748,../data/train,False,3
5226,3144022458879789484,../data/train,False,6
5227,3144559938891823739,../data/train,False,3
5228,3144764790380693022,../data/train,True,5
5229,3145406802078636033,../data/train,False,6
5230,3145502762808554663,../data/train,True,4
5231,3145513630833174460,../data/train,True,4
5232,3145872964709035743,../data/train,True,3
5233,3146023816994179574,../data/train,True,3
5234,3146648405428181462,../data/train,False,1
5235,3147234118842305956,../data/train,True,6
5236,3147623466123601653,../data/train,False,3
5237,3147889028914330664,../data/train,False,1
5238,3148537388635588898,../data/train,False,5
5239,3148708288128776341,../data/train,True,4
5240,3148757315606702084,../data/train,True,4
5241,3148978914123758486,../data/train,False,1
5242,3149388850217940038,../data/train,False,3
5243,3149664818861695962,../data/train,False,5
5244,3149933292707420725,../data/train,True,6
5245,3149991504100926562,../data/train,True,1
5246,3150318962128317124,../data/train,True,1
5247,3150526687875828484,../data/train,False,3
5248,3150747838195578689,../data/train,False,4
5249,3150932011818048034,../data/train,False,6
5250,3152071283042975094,../data/train,False,3
5251,3152718281660536282,../data/train,False,4
5252,3152861011008873548,../data/train,False,4
5253,3153237859556667293,../data/train,True,3
5254,3153905720613803228,../data/train,True,4
5255,3153922894288099147,../data/train,True,2
5256,3155048491188398690,../data/train,False,5
5257,3155892503920916590,../data/train,False,3
5258,3155893533203993895,../data/train,True,6
5259,3156576265282370752,../data/train,False,5
5260,3156969013755867264,../data/train,False,6
5261,3157167750849633753,../data/train,False,3
5262,3157428524751941893,../data/train,False,4
5263,3157583421492397595,../data/train,False,2
5264,3157819026267921664,../data/train,False,3
5265,3158327416331395220,../data/train,True,3
5266,31584822796368266,../data/train,True,4
5267,3158610688417773277,../data/train,False,2
5268,3158642089141097057,../data/train,False,4
5269,3158719859156392649,../data/train,False,2
5270,3158896175718899574,../data/train,True,6
5271,3159018249056924586,../data/train,True,3
5272,315932020884101628,../data/train,False,1
5273,3159625704511010294,../data/train,False,1
5274,3160726305176968136,../data/train,False,1
5275,3160763726619938473,../data/train,True,3
5276,3160792364670296994,../data/train,True,5
5277,3161369794388956796,../data/train,True,2
5278,3161425202872350422,../data/train,False,6
5279,3161737106844156682,../data/train,True,3
5280,3161978562588677539,../data/train,False,3
5281,3162410418462787560,../data/train,False,6
5282,3164136321105054141,../data/train,True,2
5283,3164208608914131179,../data/train,True,3
5284,3164639814243425891,../data/train,True,1
5285,3164666328712298298,../data/train,True,4
5286,316526330263646179,../data/train,True,3
5287,3165476508129263891,../data/train,False,3
5288,3165743940521958646,../data/train,False,2
5289,316709811839818296,../data/train,False,1
5290,3167637571216941984,../data/train,False,6
5291,3167830239008208257,../data/train,True,2
5292,3167844471954305169,../data/train,False,5
5293,3168207739879126686,../data/train,True,4
5294,3168281277217113930,../data/train,False,2
5295,3168448033869581547,../data/train,True,3
5296,3168592302621566086,../data/train,True,3
5297,3168741360614915884,../data/train,True,3
5298,3169309915613144584,../data/train,False,3
5299,316936364032869529,../data/train,False,5
5300,3169598832327448168,../data/train,True,1
5301,3169764791685614920,../data/train,True,5
5302,3170371940097974131,../data/train,True,3
5303,3170378660125476560,../data/train,False,4
5304,3170422241957235656,../data/train,True,4
5305,3170618166875846195,../data/train,False,3
5306,3170711569979685940,../data/train,False,1
5307,3170747004343418960,../data/train,True,1
5308,3170750475313853685,../data/train,False,5
5309,3171176657550762751,../data/train,True,3
5310,3171660326369513787,../data/train,True,5
5311,3172680701923195777,../data/train,False,3
5312,3172810235873810773,../data/train,False,5
5313,3172893589757688472,../data/train,True,6
5314,317370945873035664,../data/train,True,5
5315,317398643997546687,../data/train,True,2
5316,3174547246774129454,../data/train,False,4
5317,3174558469570129445,../data/train,True,6
5318,3174590703523366362,../data/train,False,3
5319,317483076591203924,../data/train,True,2
5320,3174924905404291065,../data/train,True,2
5321,3175058208581175379,../data/train,False,4
5322,3175064028776213133,../data/train,False,2
5323,3175129240599038843,../data/train,False,6
5324,3175445816123746368,../data/train,True,2
5325,3176143261315549050,../data/train,False,2
5326,3176491894817000842,../data/train,False,5
5327,3176562513315716339,../data/train,True,5
5328,3177844998977248589,../data/train,True,3
5329,3178856364749065291,../data/train,False,4
5330,317895916084482540,../data/train,False,3
5331,3179002003712255773,../data/train,True,1
5332,3179317213256182734,../data/train,True,1
5333,3180082754435041962,../data/train,True,1
5334,3180110388386823260,../data/train,True,4
5335,3180242466059178825,../data/train,False,5
5336,3180764731560039052,../data/train,False,1
5337,3181848030878869154,../data/train,False,1
5338,3182206854455935032,../data/train,False,5
5339,318299254414699164,../data/train,True,4
5340,3183484417539024122,../data/train,False,1
5341,3183567436934134740,../data/train,True,1
5342,3183652772989126930,../data/train,True,5
5343,3185372472068756155,../data/train,False,2
5344,3186037513375471975,../data/train,True,3
5345,3186135916059032380,../data/train,False,4
5346,3186818098887173646,../data/train,True,3
5347,3186825800695669957,../data/train,False,6
5348,3187361177797872269,../data/train,True,2
5349,3187826823184479143,../data/train,False,1
5350,3188591341360356497,../data/train,False,1
5351,3189302141770555973,../data/train,False,3
5352,3189697093233743828,../data/train,False,2
5353,3190570245344350639,../data/train,False,5
5354,3190622503812222495,../data/train,True,3
5355,3190694392211410374,../data/train,True,3
5356,3191004302015370548,../data/train,False,1
5357,3192032335560688026,../data/train,False,5
5358,3192263247127725447,../data/train,True,1
5359,3192708529171784381,../data/train,False,2
5360,3192782185248602589,../data/train,False,6
5361,3192783465798872056,../data/train,False,2
5362,319304403578672697,../data/train,True,1
5363,3193316358312186150,../data/train,False,5
5364,3193357144759018646,../data/train,False,6
5365,3193954941728077424,../data/train,True,5
5366,319468828436077721,../data/train,False,5
5367,3194982960888009481,../data/train,False,5
5368,3195973805285558075,../data/train,True,2
5369,3196000350579044021,../data/train,False,3
5370,3196499227968591573,../data/train,False,3
5371,3196524599636955472,../data/train,True,5
5372,3196925103259670624,../data/train,False,2
5373,3197128000195601639,../data/train,False,6
5374,319717317886110176,../data/train,False,3
5375,3198146623964283395,../data/train,True,5
5376,3198532448353704671,../data/train,False,3
5377,3198864231136103757,../data/train,False,4
5378,3199252059920413595,../data/train,True,1
5379,3199494630114636060,../data/train,True,2
5380,3199635142407734297,../data/train,False,2
5381,3200321927300634469,../data/train,False,5
5382,3200342820658870324,../data/train,False,3
5383,32006765192979647,../data/train,True,1
5384,3200976278221340994,../data/train,False,2
5385,320156874684693790,../data/train,False,4
5386,3201783365231783238,../data/train,True,3
5387,3202875281818727662,../data/train,False,6
5388,3202931871236566254,../data/train,True,6
5389,3203168846460860933,../data/train,False,1
5390,3203632013955820048,../data/train,True,4
5391,3203789624669307975,../data/train,False,3
5392,3205283075043201750,../data/train,True,4
5393,32070218310549077,../data/train,False,3
5394,320716227413561759,../data/train,False,2
5395,3207623572705612055,../data/train,False,3
5396,3207801328843970688,../data/train,True,1
5397,3208145892897991664,../data/train,False,6
5398,3208574594430735374,../data/train,False,5
5399,3209149426723587598,../data/train,True,1
5400,3209550593862808442,../data/train,True,2
5401,3209563198819446643,../data/train,False,1
5402,3210258562143366442,../data/train,True,6
5403,3212181241048095757,../data/train,False,1
5404,3213205813038126784,../data/train,False,3
5405,3213390985466547269,../data/train,True,3
5406,3213790353746107731,../data/train,False,6
5407,3214114508637467649,../data/train,True,6
5408,3214592056765612650,../data/train,True,5
5409,3215639859989123051,../data/train,True,1
5410,3216214839435942787,../data/train,False,4
5411,3216352836657622561,../data/train,True,2
5412,3216768395780015562,../data/train,False,4
5413,3217062237164607548,../data/train,True,3
5414,3218259825010582940,../data/train,True,1
5415,3218752306305573529,../data/train,True,4
5416,3219399207844663960,../data/train,True,6
5417,3219415849365453740,../data/train,True,1
5418,3220598109164542464,../data/train,False,5
5419,3221022115355984657,../data/train,True,6
5420,322183095601570979,../data/train,True,6
5421,3223950308011539489,../data/train,False,3
5422,3225464830084250363,../data/train,True,4
5423,3225736560858650777,../data/train,True,5
5424,3226182087864002185,../data/train,False,6
5425,3226210208412755940,../data/train,True,2
5426,3226415642065568486,../data/train,False,5
5427,3227140189035529344,../data/train,False,5
5428,3227338644684520640,../data/train,True,4
5429,3227452381088209224,../data/train,True,4
5430,3227680848653084524,../data/train,False,1
5431,3228452530937096683,../data/train,True,1
5432,3229633563852024237,../data/train,False,6
5433,3229837831345375534,../data/train,False,2
5434,323006664603211476,../data/train,False,6
5435,3232880348600523520,../data/train,False,1
5436,3233033451744796888,../data/train,False,1
5437,3234936283698631796,../data/train,False,6
5438,3235062908229963838,../data/train,False,4
5439,3235284333107083785,../data/train,True,5
5440,3235785493449383628,../data/train,False,6
5441,3235985955145856694,../data/train,True,4
5442,3236016298373797442,../data/train,True,4
5443,3236089041867607992,../data/train,True,5
5444,3236340622092925628,../data/train,True,3
5445,3236547305454817262,../data/train,True,3
5446,3236692038436073524,../data/train,False,5
5447,3237737848942456291,../data/train,False,5
5448,3239707899946762433,../data/train,False,1
5449,3239804601411551783,../data/train,False,3
5450,3239854916546377155,../data/train,True,3
5451,3240519298852108453,../data/train,False,6
5452,3241053388057549394,../data/train,False,5
5453,3241090512921957488,../data/train,True,6
5454,3241257499990728822,../data/train,True,4
5455,3241320906550905550,../data/train,True,2
5456,3241503709538269172,../data/train,False,2
5457,3241900422634952025,../data/train,False,1
5458,3242423482082732324,../data/train,True,5
5459,3242497076811466786,../data/train,True,3
5460,324274307891408677,../data/train,False,3
5461,324309707974549955,../data/train,True,3
5462,3243151598518510265,../data/train,True,2
5463,3244057618551946769,../data/train,False,1
5464,3244324991734897794,../data/train,False,5
5465,3245629255519625086,../data/train,False,3
5466,3246278801641961,../data/train,False,1
5467,3246426301382067330,../data/train,False,4
5468,3246579971231646149,../data/train,False,3
5469,3246917520996821774,../data/train,False,4
5470,3246930086768742975,../data/train,True,5
5471,3247540331612922191,../data/train,False,4
5472,3247680738810669682,../data/train,False,2
5473,3247956342254455664,../data/train,False,1
5474,3248277042720535460,../data/train,False,6
5475,3248563629956376421,../data/train,True,6
5476,3248921178264628871,../data/train,True,4
5477,3249964662880193792,../data/train,True,2
5478,3251225031982967245,../data/train,True,6
5479,325130317902047089,../data/train,False,3
5480,3251395625186021386,../data/train,False,3
5481,3251765853785532558,../data/train,False,3
5482,3252141671414569070,../data/train,False,6
5483,3252643012864099962,../data/train,False,6
5484,3252937169699852143,../data/train,True,4
5485,3253179517742371594,../data/train,True,2
5486,325340982742865296,../data/train,True,6
5487,3253574443121161925,../data/train,True,3
5488,3253677700425056966,../data/train,False,6
5489,3253725765739243776,../data/train,False,3
5490,3253821196670628361,../data/train,True,2
5491,3253856901576480326,../data/train,False,3
5492,32541038329938626,../data/train,False,2
5493,3254309522554008190,../data/train,False,1
5494,3254352126959668164,../data/train,False,1
5495,3254562815602190848,../data/train,True,3
5496,3255186312704179890,../data/train,True,1
5497,3255280040414113029,../data/train,True,5
5498,3255350184486763344,../data/train,False,1
5499,3255446916295655355,../data/train,False,4
5500,325554083178937764,../data/train,True,1
5501,3256183671071922541,../data/train,False,1
5502,325699503712642229,../data/train,True,6
5503,3257181311926817445,../data/train,False,4
5504,3258910307830997956,../data/train,True,3
5505,3259001376357738696,../data/train,True,6
5506,3260103815924752063,../data/train,True,1
5507,3260221891027824651,../data/train,True,5
5508,3261351924210571679,../data/train,True,5
5509,3261392335626490923,../data/train,False,1
5510,3262139752162475332,../data/train,True,2
5511,3262221303410507655,../data/train,True,6
5512,3262543615946596454,../data/train,False,2
5513,3263042550699134763,../data/train,False,5
5514,3263147895168750899,../data/train,False,3
5515,3263453296955272737,../data/train,False,2
5516,3263492930601399699,../data/train,False,3
5517,326387027661190494,../data/train,False,4
5518,3264114933368365155,../data/train,True,6
5519,3264185366138115281,../data/train,False,3
5520,326433346343598466,../data/train,True,5
5521,3264753946449032859,../data/train,False,4
5522,3265653200359762184,../data/train,True,2
5523,3266336757083126184,../data/train,False,2
5524,3267155269334443964,../data/train,True,5
5525,3267606064558268582,../data/train,False,6
5526,3267703439521401163,../data/train,True,5
5527,3267872826102691551,../data/train,True,5
5528,3268328062744664750,../data/train,True,2
5529,3268380992844589591,../data/train,False,4
5530,3268554191891828166,../data/train,True,4
5531,3268647962109945647,../data/train,False,1
5532,3268682871518735777,../data/train,False,1
5533,3268951754128353531,../data/train,True,1
5534,3269148632200772737,../data/train,False,2
5535,326956459921321753,../data/train,False,4
5536,3269652203758820447,../data/train,True,4
5537,3269692998022781850,../data/train,False,1
5538,3270578457824861652,../data/train,False,2
5539,3270672111130592370,../data/train,True,4
5540,3270935198909078660,../data/train,False,6
5541,3271173534946115028,../data/train,True,3
5542,3271463849805254138,../data/train,True,3
5543,3271870072670122855,../data/train,False,5
5544,3272352983210113266,../data/train,True,5
5545,3272720917871917976,../data/train,False,4
5546,3272884113117112764,../data/train,False,2
5547,327293571131381643,../data/train,False,4
5548,3272999985424048963,../data/train,True,5
5549,3273322893376355957,../data/train,True,3
5550,3273355470231081894,../data/train,True,4
5551,327374388702739167,../data/train,False,4
5552,3274068481312401027,../data/train,True,3
5553,3274318507713165965,../data/train,False,2
5554,327437719154579057,../data/train,True,5
5555,327472656373794389,../data/train,True,6
5556,3274784728692682341,../data/train,False,2
5557,3275894381114979099,../data/train,True,5
5558,3276004478782444023,../data/train,False,6
5559,3276255933078484561,../data/train,False,5
5560,3276374139107806228,../data/train,False,4
5561,3276967328709307721,../data/train,False,6
5562,3276973232042285029,../data/train,False,3
5563,3277105526089835128,../data/train,True,4
5564,3277147824574833279,../data/train,True,5
5565,3278115724893222096,../data/train,False,3
5566,3278629549355175048,../data/train,False,5
5567,3278792320791773982,../data/train,True,4
5568,3278796327150318454,../data/train,True,2
5569,3279158677923666443,../data/train,True,3
5570,3279203374447182022,../data/train,True,4
5571,3280770761361658034,../data/train,True,2
5572,3281129484609710052,../data/train,False,3
5573,3281662920465662479,../data/train,False,3
5574,3281673944266777948,../data/train,False,6
5575,3281982995091386391,../data/train,False,1
5576,328228825266088148,../data/train,False,1
5577,3282567688222810787,../data/train,True,4
5578,3282678371182766863,../data/train,True,3
5579,3282871455221888595,../data/train,False,2
5580,3282894905941093562,../data/train,False,4
5581,3282946350651221478,../data/train,False,5
5582,32833785278035984,../data/train,False,2
5583,3283535093098785982,../data/train,True,1
5584,3283699311323360356,../data/train,False,3
5585,3283778885493418456,../data/train,False,4
5586,3284033090761942232,../data/train,False,3
5587,3284578813580517263,../data/train,True,5
5588,3284587537056036762,../data/train,False,3
5589,3285022945024997160,../data/train,False,1
5590,3285099109216476290,../data/train,False,3
5591,3285262336017782298,../data/train,False,1
5592,3285870942728106650,../data/train,False,1
5593,3285923418435945793,../data/train,False,3
5594,3286118596515199669,../data/train,False,5
5595,3286829830371119371,../data/train,False,6
5596,3288525049428522527,../data/train,True,5
5597,3288528556553804146,../data/train,True,4
5598,3288592134767369394,../data/train,True,5
5599,328931672733449952,../data/train,True,4
5600,3289507438514028857,../data/train,True,2
5601,3289519552284755052,../data/train,False,1
5602,3289945143024841698,../data/train,True,5
5603,3290118800796857251,../data/train,True,1
5604,3290265701826134682,../data/train,False,1
5605,3292053023103009568,../data/train,True,4
5606,3292580926414017623,../data/train,True,3
5607,3292830247846390154,../data/train,True,4
5608,3292839798028717141,../data/train,True,2
5609,3292840202984236687,../data/train,True,3
5610,3293564413354602342,../data/train,False,2
5611,3293641312443984422,../data/train,False,1
5612,329382405768074359,../data/train,True,6
5613,32942026317176352,../data/train,True,2
5614,3294286867606502275,../data/train,False,3
5615,329446598187491577,../data/train,False,6
5616,3295200561688492798,../data/train,False,2
5617,3295399516602055588,../data/train,False,3
5618,329552370058711278,../data/train,False,5
5619,329569252531997446,../data/train,False,5
5620,3295699627097472529,../data/train,True,3
5621,3296311411746925995,../data/train,True,3
5622,3296574263774357396,../data/train,False,6
5623,3296830385015906643,../data/train,False,5
5624,3297529191391109379,../data/train,False,4
5625,3297615542717761728,../data/train,False,2
5626,3297656212779292773,../data/train,False,6
5627,3298122915343402091,../data/train,True,6
5628,3298319812548209659,../data/train,True,3
5629,3299445854629540895,../data/train,True,3
5630,3299728194165600434,../data/train,False,5
5631,3299750707183532129,../data/train,False,2
5632,3299851703012902645,../data/train,False,2
5633,330014188047915229,../data/train,False,4
5634,3300242112909914896,../data/train,False,4
5635,3300643898405063074,../data/train,True,4
5636,3300722757313547735,../data/train,True,2
5637,3300848841428176436,../data/train,True,1
5638,3300979733787497571,../data/train,True,4
5639,3302269508067670333,../data/train,False,1
5640,3302478131405407077,../data/train,False,4
5641,3302612146662120253,../data/train,False,2
5642,3302824006786054964,../data/train,True,4
5643,3303034740142000327,../data/train,True,4
5644,3303452320139893692,../data/train,False,4
5645,3303908883869163065,../data/train,True,1
5646,3305156738245736839,../data/train,True,4
5647,3305348799131645380,../data/train,True,1
5648,3305689057615181624,../data/train,True,6
5649,3306197562078345334,../data/train,True,4
5650,3306607278647957135,../data/train,True,6
5651,3306724937605371735,../data/train,True,1
5652,3306905290484853393,../data/train,True,6
5653,3306941861910541694,../data/train,False,5
5654,3307394186985438576,../data/train,False,6
5655,3307787850676695887,../data/train,False,6
5656,3307873037997266820,../data/train,False,3
5657,3307958976576993824,../data/train,True,2
5658,3307960864112978270,../data/train,False,3
5659,3308752717442222260,../data/train,False,1
5660,330979908122833436,../data/train,True,1
5661,3310091874068551993,../data/train,True,2
5662,3310158488486197195,../data/train,False,2
5663,3310766094815634841,../data/train,True,3
5664,3310801574873838692,../data/train,False,5
5665,3311756333155341538,../data/train,False,5
5666,3311788231901399198,../data/train,True,5
5667,3312138136249090280,../data/train,False,6
5668,3312445884871806243,../data/train,False,3
5669,3313137490092661874,../data/train,True,5
5670,3313204376603868829,../data/train,False,4
5671,3314258207595558863,../data/train,True,4
5672,3314636806831520224,../data/train,False,2
5673,331478198845050964,../data/train,True,2
5674,3314908874640511831,../data/train,True,6
5675,3314984296832967560,../data/train,False,6
5676,3315211101350184850,../data/train,False,5
5677,3315335501759337862,../data/train,True,2
5678,3315811596998017158,../data/train,False,1
5679,331583768127850571,../data/train,True,4
5680,3315961074820113625,../data/train,True,6
5681,3316097238692945552,../data/train,False,1
5682,3316156632894959470,../data/train,False,3
5683,3316519876900685156,../data/train,False,1
5684,3316534497131663898,../data/train,True,3
5685,3316661001480509946,../data/train,False,5
5686,3317201377185624530,../data/train,True,1
5687,3317572581538728940,../data/train,False,4
5688,3317850712926618359,../data/train,False,6
5689,3318216684364828758,../data/train,False,1
5690,3319388040397698684,../data/train,True,6
5691,331987375882453737,../data/train,True,3
5692,3320349899420908476,../data/train,False,2
5693,3320686485341389893,../data/train,False,6
5694,332072439855579168,../data/train,False,4
5695,332102931913406051,../data/train,False,6
5696,3321456975426401647,../data/train,True,3
5697,3322135046788540680,../data/train,False,5
5698,3322504906202686782,../data/train,False,4
5699,3323373307824060385,../data/train,True,2
5700,3324216956940360071,../data/train,False,4
5701,3324536040470107933,../data/train,False,3
5702,3325942838384317622,../data/train,False,5
5703,3326402780353159444,../data/train,False,2
5704,3326441522188942483,../data/train,True,6
5705,3326515115567839944,../data/train,True,1
5706,3327122431456945646,../data/train,True,6
5707,3327451731624022177,../data/train,False,1
5708,3327570325786167754,../data/train,False,2
5709,3328206267909442697,../data/train,True,1
5710,3328945987808196085,../data/train,True,1
5711,3329049364556765867,../data/train,True,2
5712,3329238558039717347,../data/train,True,5
5713,3331345852528522096,../data/train,False,1
5714,3331492373644373948,../data/train,False,3
5715,3331769757810253684,../data/train,False,3
5716,3332251820142484971,../data/train,False,5
5717,3332362603919490793,../data/train,False,3
5718,3333064676034689191,../data/train,False,2
5719,3333201061731414498,../data/train,False,6
5720,3333430080997280323,../data/train,False,1
5721,3333728361871776430,../data/train,True,6
5722,3333838996138727561,../data/train,True,6
5723,3333972153431784177,../data/train,True,4
5724,3334450557414232592,../data/train,True,5
5725,3334488859402361680,../data/train,True,1
5726,3334747277596114464,../data/train,True,3
5727,3335095788796888167,../data/train,False,5
5728,3335103945324127729,../data/train,False,3
5729,333511605650952163,../data/train,False,5
5730,3335197227533870796,../data/train,True,5
5731,3335203651490952944,../data/train,False,5
5732,3335549909543994376,../data/train,False,4
5733,3335625875877026639,../data/train,False,3
5734,3336219242839801944,../data/train,True,3
5735,3337600907428214189,../data/train,True,3
5736,3337681301158695456,../data/train,False,6
5737,3337872533064054331,../data/train,True,2
5738,3338504650750308053,../data/train,False,1
5739,3338866118977511179,../data/train,False,2
5740,3339528727122135284,../data/train,True,4
5741,33396528065827171,../data/train,True,4
5742,3341936914766844370,../data/train,True,5
5743,3342694333419655773,../data/train,True,2
5744,3342817957893652523,../data/train,False,2
5745,3343199107425326942,../data/train,False,5
5746,3343380395144252348,../data/train,False,1
5747,3344412860940213848,../data/train,True,2
5748,3344494120825379689,../data/train,True,3
5749,3344732217019454999,../data/train,True,4
5750,3345584374207100172,../data/train,False,6
5751,3345840125771689023,../data/train,True,5
5752,3346930484582546983,../data/train,False,3
5753,3346948739968165045,../data/train,False,1
5754,3347366187981897467,../data/train,False,3
5755,3348429141213324781,../data/train,False,4
5756,3349017583653783775,../data/train,False,1
5757,3349306449889320959,../data/train,True,2
5758,3349490170373258728,../data/train,False,4
5759,3349522214502401398,../data/train,False,3
5760,3349657187588844393,../data/train,False,2
5761,3349810674487960286,../data/train,False,4
5762,3349817267372512536,../data/train,True,5
5763,3349874839650864121,../data/train,True,4
5764,3349962673937526543,../data/train,True,1
5765,3350020109518097294,../data/train,False,5
5766,3350204615283849923,../data/train,False,3
5767,335160699997358781,../data/train,True,4
5768,3351923016299474720,../data/train,False,4
5769,3352500021206633940,../data/train,True,5
5770,3353643392091972843,../data/train,True,5
5771,3353773733197294659,../data/train,False,3
5772,3353899830637523936,../data/train,True,2
5773,3354056119213905163,../data/train,False,4
5774,3356433377578872962,../data/train,False,3
5775,3357226008674820069,../data/train,True,6
5776,3357877879755151460,../data/train,True,2
5777,3358004476359726060,../data/train,True,6
5778,3358908282637153079,../data/train,True,6
5779,3360114206608047440,../data/train,False,6
5780,3360759232285012545,../data/train,False,5
5781,3361657554255724376,../data/train,True,6
5782,3361716402710543288,../data/train,False,5
5783,3361843898601718296,../data/train,True,2
5784,3362063189832193270,../data/train,True,3
5785,3362757547517995768,../data/train,True,1
5786,3363209856758031041,../data/train,False,6
5787,3363653467051619051,../data/train,False,6
5788,3363947690312657923,../data/train,True,4
5789,3364659018512330928,../data/train,True,2
5790,3364987267088504598,../data/train,False,6
5791,3365083566804137468,../data/train,True,4
5792,3365120413834234251,../data/train,True,2
5793,3365222217484722756,../data/train,False,5
5794,3365360623381882394,../data/train,False,1
5795,3365924635469324934,../data/train,True,1
5796,3367093632477038953,../data/train,False,3
5797,3367628213333949871,../data/train,False,6
5798,3368138563452163350,../data/train,True,4
5799,3368201610570418345,../data/train,True,4
5800,336825332625466936,../data/train,False,2
5801,3368786199515131565,../data/train,False,6
5802,3368981133372820680,../data/train,False,5
5803,336919654598015725,../data/train,True,3
5804,3370351672058038655,../data/train,False,4
5805,3370765543393270968,../data/train,True,3
5806,3370830736986235480,../data/train,False,6
5807,3370853550328246623,../data/train,False,6
5808,3371073202060785821,../data/train,True,6
5809,3371635388520693259,../data/train,True,6
5810,3373902203411354555,../data/train,True,2
5811,3374031604530790277,../data/train,True,3
5812,3374642624609570838,../data/train,False,5
5813,337502278367589032,../data/train,False,1
5814,3375842958122388297,../data/train,False,5
5815,33763174908501845,../data/train,True,5
5816,3376430768304368063,../data/train,False,5
5817,3376911515344335028,../data/train,True,3
5818,3377204706651261452,../data/train,True,2
5819,3377660449439229066,../data/train,True,5
5820,3378276456146495746,../data/train,True,4
5821,3378298714857307839,../data/train,True,3
5822,3378685772824858920,../data/train,False,5
5823,3378858071484169758,../data/train,False,4
5824,3379206761213944096,../data/train,True,5
5825,3379342879360463444,../data/train,False,3
5826,3379518360371568391,../data/train,False,1
5827,3380839725237277344,../data/train,True,6
5828,3380911666654346870,../data/train,False,6
5829,3381092697473834850,../data/train,False,1
5830,3381481364679001538,../data/train,True,6
5831,3381635045521379650,../data/train,False,1
5832,3382419104716219383,../data/train,False,6
5833,338269292723972343,../data/train,False,3
5834,338271305043766352,../data/train,False,1
5835,3382963796654045848,../data/train,False,3
5836,3384414492773180099,../data/train,True,5
5837,3385417197800901677,../data/train,False,1
5838,3386120504207583976,../data/train,False,6
5839,3386240610985050598,../data/train,True,3
5840,3386278701447174789,../data/train,False,6
5841,3386448930936890833,../data/train,True,5
5842,3387442781408645390,../data/train,True,6
5843,3388157504885262381,../data/train,False,4
5844,3388229779042039344,../data/train,False,5
5845,3388553055646138788,../data/train,False,1
5846,3388627874473900270,../data/train,False,1
5847,3388629713382399388,../data/train,True,3
5848,3388803432278410628,../data/train,False,1
5849,338881400318002489,../data/train,True,1
5850,3389007763100647132,../data/train,True,6
5851,3389183973019304783,../data/train,True,2
5852,3389341772763987780,../data/train,False,2
5853,3390614594042183087,../data/train,False,3
5854,3390868061172517734,../data/train,False,1
5855,3391173270888693423,../data/train,False,3
5856,3391400045146991466,../data/train,True,2
5857,3392083545612923338,../data/train,False,3
5858,3392192662512376372,../data/train,True,4
5859,3392905158271996699,../data/train,False,1
5860,3394203889659531055,../data/train,True,1
5861,3395530361561866296,../data/train,True,5
5862,3395581309502809433,../data/train,False,4
5863,3396655996876029967,../data/train,False,1
5864,3396656968744418066,../data/train,True,2
5865,3397013164553373834,../data/train,True,4
5866,3398534029649210782,../data/train,True,1
5867,3399205275653004382,../data/train,True,5
5868,3399434192394541465,../data/train,False,1
5869,3399445004395423461,../data/train,True,5
5870,3399536530979033373,../data/train,True,3
5871,3399611218300217520,../data/train,True,6
5872,3400153535191257126,../data/train,False,5
5873,3401160944967739946,../data/train,False,3
5874,3401227877864521845,../data/train,True,4
5875,3401279518413835767,../data/train,False,6
5876,3402165810893350843,../data/train,True,1
5877,3402772693950098142,../data/train,True,1
5878,3402896157033771574,../data/train,True,3
5879,3403103523565914320,../data/train,True,2
5880,3403343079140393455,../data/train,False,4
5881,3404980752977357399,../data/train,False,2
5882,3405147708644250285,../data/train,False,6
5883,3405189944945699951,../data/train,True,6
5884,3405694253580198275,../data/train,False,4
5885,3405780085597602242,../data/train,False,6
5886,3406047148227122572,../data/train,False,2
5887,3407063192646570651,../data/train,False,5
5888,3407476876309476220,../data/train,True,2
5889,3407767190037612257,../data/train,True,5
5890,3407917728165876347,../data/train,False,5
5891,3407990381662403329,../data/train,True,5
5892,3408442220732705479,../data/train,True,1
5893,3408839399773393272,../data/train,False,3
5894,3409157490455974850,../data/train,False,2
5895,340947027978892592,../data/train,False,1
5896,3409612696629291558,../data/train,False,6
5897,3410047733048541761,../data/train,True,3
5898,3410164357547532982,../data/train,False,5
5899,3410621517721818322,../data/train,False,2
5900,3410793646716674143,../data/train,False,2
5901,341118410014305080,../data/train,False,5
5902,3411291917307801765,../data/train,False,2
5903,3412108852114570424,../data/train,False,4
5904,3413532542972092673,../data/train,True,4
5905,3413826355979690887,../data/train,True,4
5906,3414960103831935360,../data/train,False,2
5907,3415039285080896157,../data/train,False,3
5908,3415679474717686152,../data/train,True,1
5909,3416484371937063491,../data/train,False,4
5910,3416896529532126566,../data/train,False,3
5911,3417613170304911884,../data/train,True,5
5912,3417914048684986923,../data/train,False,4
5913,3418265443614591878,../data/train,False,6
5914,3418531660181823522,../data/train,False,6
